rule	category	count	pct	examples
t n → n n	consonant / other	2	0.67	saccinnityanijācintyapūrṇānandaikavigraham saccit+nitya→saccinnityanijācintyapūrṇānandaikavigraham · drāk tyajennindakaṃ nityaṃ nindayā pūritāśubhamiti tyajet+nindakam→tyajennindakaṃ
t ā → d ā	consonant / other	2	0.67	sadādīni viśeṣaṇāni garbhaśrīkāntamiśraiḥ viṣṇusvāmicaraṇapariṇatāntaḥkaraṇaiḥ pratipāditāni sat+ādīni→sadādīni · ajarāmarīkaraṇasamarthaśca rasendra eva tadāha tat+āha→tadāha
ḥ e → Ø e	visarga	2	0.67	ajarāmarīkaraṇasamarthaśca rasendra eva tadāha rasendra+eva · taditthaṃ bhavedanyaduḥkhabharataraṇopāyo rasa eveti siddham rasa+eva
m bh → ṃ bh	anusvāra / nasal	2	0.67	kiṃ varṇyate rasasya māhātmyaṃ darśanasparśanādināpi mahatphalaṃ bhavati phalam→mahatphalaṃ +bhavati · prāpyate yena talliṅgaṃ bhogārogyāmṛtāmaram iti liṅgam→talliṅgaṃ +bhoga
aḥ b → o b	visarga	2	0.67	utsannakarmabandho brahmatvamihaiva cāpnotīti bandhaḥ→utsannakarmabandho +brahma · jāto yadyaparaṃ na vedayati ca svasmāt svayaṃ dyotate yo brahmaiva sa dainyasaṃsṛtibhayāt pāyādasau pārada iti yo+brahmā
yāḥ u → er u	visarga	1	0.34	prakārāntareṇāpi jīvanmuktiyuktau neyaṃ vācoyuktiryuktimatīti cen na ṣaṭsvapi darśaneṣu dehapātānantaraṃ mukter uktatayā tatra viśvāsānupapattyā nirvicikitsapravṛtteranupapatteḥ mukter+ukta
ḥ y → r y	visarga	1	0.34	prakārāntareṇāpi jīvanmuktiyuktau neyaṃ vācoyuktiryuktimatīti cen na ṣaṭsvapi darśaneṣu dehapātānantaraṃ mukter uktatayā tatra viśvāsānupapattyā nirvicikitsapravṛtteranupapatteḥ vācoyuktiḥ+yuktimatī→vācoyuktiryuktimatīti
c → ryuktimatīti c	consonant / other	1	0.34	prakārāntareṇāpi jīvanmuktiyuktau neyaṃ vācoyuktiryuktimatīti cen na ṣaṭsvapi darśaneṣu dehapātānantaraṃ mukter uktatayā tatra viśvāsānupapattyā nirvicikitsapravṛtteranupapatteḥ iti→vācoyuktiryuktimatīti +cen
u a → v a	vowel coalescence	1	0.34	prakārāntareṇāpi jīvanmuktiyuktau neyaṃ vācoyuktiryuktimatīti cen na ṣaṭsvapi darśaneṣu dehapātānantaraṃ mukter uktatayā tatra viśvāsānupapattyā nirvicikitsapravṛtteranupapatteḥ ṣaṭsu+api→ṣaṭsvapi
ḥ i → r i	visarga	1	0.34	tasmāt taṃ rakṣayetpiṇḍaṃ rasaiścaiva rasāyanairiti rasāyanaiḥ+iti→rasāyanairiti
ḥ a → r a	visarga	1	0.34	govindabhagavatpādācāryair api ācāryaiḥ→govindabhagavatpādācāryair +api
ḥ c → Ø c	visarga	1	0.34	muktau sā ca jñānāt taccābhyāsāt sa ca sthire dehe iti sa+ca
ḥ h → Ø h	visarga	1	0.34	ye cātyaktaśarīrā haragaurīsṛṣṭijāntaraṃ prāptāḥ śarīrāḥ→cātyaktaśarīrā +hara
ḥ m → Ø m	visarga	1	0.34	vandyāste rasasiddhā mantragaṇaḥ kiṃkaro yeṣāmiti siddhāḥ→rasasiddhā +mantra
e b → ava b	consonant / other	1	0.34	abhrakastava bījaṃ tu mama bījaṃ tu pāradaḥ te→abhrakastava +bījaṃ
ḥ m → r m	visarga	1	0.34	anayormelanaṃ devi mṛtyudāridryanāśanamiti anayoḥ+melanam→anayormelanaṃ
d m → n m	consonant / other	1	0.34	devāḥ kecinmaheśādyā daityāḥ kāvyapuraḥsarāḥ kecid+maheśa→kecinmaheśādyā
ḥ j → Ø j	visarga	1	0.34	ete'nye bahavaḥ siddhā jīvanmuktāścaranti hi siddhā+jīvanmuktāḥ
aḥ h → o h	visarga	1	0.34	mūrchito harati vyādhīn mṛto jīvayati svayam mūrchito+harati
aḥ bh → o bh	visarga	1	0.34	nānāvarṇo bhavet sūto vihāya ghanacāpalam varṇaḥ→nānāvarṇo +bhavet
d s → t s	consonant / other	1	0.34	nanu haragaurīsṛṣṭisiddhau piṇḍasthairyamāsthātuṃ pāryate tatsiddhireva kathamiti cen na aṣṭādaśasaṃskāravaśāttadupapatteḥ tad+siddhiḥ→tatsiddhireva
yām p → iyāṃ p	anusvāra / nasal	1	0.34	tasya hi sādhanavidhau sudhiyāṃ pratikarmanirmalāḥ prathamam sudhiyāṃ+pratikarma
ḥ v → Ø v	visarga	1	0.34	aṣṭādaśa saṃskārā vijñātavyāḥ prayatneneti saṃskārā+vijñātavyāḥ
ā i → e	vowel coalescence	1	0.34	krāmaṇavedhau bhakṣaṇam aṣṭādaśadheti rasakarmeti aṣṭādaśadhā+iti→aṣṭādaśadheti
d p → t p	consonant / other	1	0.34	tatprapañcastu govindabhagavatpādācāryasarvajñarāmeśvarabhaṭṭārakaprabhṛtibhiḥ prācīnairācāryairnirūpita iti granthabhūyastvabhayād udāsyate tad+prapañcaḥ→tatprapañcastu
ḥ ā → r ā	visarga	1	0.34	tatprapañcastu govindabhagavatpādācāryasarvajñarāmeśvarabhaṭṭārakaprabhṛtibhiḥ prācīnairācāryairnirūpita iti granthabhūyastvabhayād udāsyate prācīnaiḥ+ācāryaiḥ→prācīnairācāryairnirūpita
iḥ y → Ø y	visarga	1	0.34	lohavedhastvayā deva yaddattaṃ paramīśitaḥ deva+yat
m l → ṃ l	anusvāra / nasal	1	0.34	pūrvaṃ lohe parīkṣeta paścāddehe prayojayediti pūrvaṃ+lohe
t e → d e	consonant / other	1	0.34	nanu saccidānandātmakaparatattvasphuraṇādeva muktisiddhau kim anena divyadehasampādanaprayāseneti cet tad etad avārttaṃ vārttaśarīrālābhe tadvārttāyā ayogāt tad+etad
ḥ a → Ø a	visarga	1	0.34	nanu saccidānandātmakaparatattvasphuraṇādeva muktisiddhau kim anena divyadehasampādanaprayāseneti cet tad etad avārttaṃ vārttaśarīrālābhe tadvārttāyā ayogāt vārttāyāḥ→tadvārttāyā +ayogāt
aḥ api → o 'py	visarga	1	0.34	sphurito 'py asphuritatanoḥ karoti kiṃ jantuvargasyeti sphurito+'py
api a → 'py a	consonant / other	1	0.34	sphurito 'py asphuritatanoḥ karoti kiṃ jantuvargasyeti 'py+asphurita
aḥ m → o m	visarga	1	0.34	yātaviveko vṛddho martyaḥ kathamāpnuyānmuktimiti vṛddho+martyaḥ
ḥ asti → ḥ 'sty	visarga	1	0.34	rasāṅkameyamārgokto jīvamokṣo 'sty adhomanāḥ mokṣaḥ+'sty
asti a → 'sty a	consonant / other	1	0.34	rasāṅkameyamārgokto jīvamokṣo 'sty adhomanāḥ 'sty+adhas
aḥ a → o a	visarga	1	0.34	rasāṅkameyamārgokto jīvamokṣo 'sty adhomanāḥ mokṣaḥ→jīvamokṣo +'sty
a j → nā j	consonant / other	1	0.34	nājīvan jñāsyati jñeyaṃ yadato'styeva jīvanamiti a+jīvan→nājīvan
u e → v e	vowel coalescence	1	0.34	nanvetat sāvayavaṃ rūpavad avabhāsamānaṃ nṛkaṇṭhoravāṅgaṃ saditi na saṃgacchata ityādinākṣepapuraḥsaraṃ sanakādipratyakṣaṃ sahasraśīrṣā puruṣa ityādiśruti tamadbhutaṃ bālakamambujekṣaṇaṃ caturbhujaṃ śaṅkhagadādyudāyudham ityādi purāṇalakṣaṇena pramāṇatrayeṇa siddhaṃ nṛpañcānanāṅgaṃ kathamasat syāditi nanu+etat→nanvetat
ā ā → ā	vowel coalescence	1	0.34	nanvetat sāvayavaṃ rūpavad avabhāsamānaṃ nṛkaṇṭhoravāṅgaṃ saditi na saṃgacchata ityādinākṣepapuraḥsaraṃ sanakādipratyakṣaṃ sahasraśīrṣā puruṣa ityādiśruti tamadbhutaṃ bālakamambujekṣaṇaṃ caturbhujaṃ śaṅkhagadādyudāyudham ityādi purāṇalakṣaṇena pramāṇatrayeṇa siddhaṃ nṛpañcānanāṅgaṃ kathamasat syāditi ityādinā+ākṣepa→ityādinākṣepapuraḥsaraṃ
m b → ṃ b	anusvāra / nasal	1	0.34	nanvetat sāvayavaṃ rūpavad avabhāsamānaṃ nṛkaṇṭhoravāṅgaṃ saditi na saṃgacchata ityādinākṣepapuraḥsaraṃ sanakādipratyakṣaṃ sahasraśīrṣā puruṣa ityādiśruti tamadbhutaṃ bālakamambujekṣaṇaṃ caturbhujaṃ śaṅkhagadādyudāyudham ityādi purāṇalakṣaṇena pramāṇatrayeṇa siddhaṃ nṛpañcānanāṅgaṃ kathamasat syāditi adbhutam→tamadbhutaṃ +bālakam
ḥ e → r e	visarga	1	0.34	tasmād adiṣṭadehanityatvam atyantādṛṣṭaṃ na bhavatīti puruṣārthakāmukaiḥ puruṣaireṣṭavyam puruṣaiḥ+eṣṭavyam→puruṣaireṣṭavyam
s e → Ø e	consonant / other	1	0.34	ata evoktam ata+eva
m ph → ṃ ph	anusvāra / nasal	1	0.34	pūjanādrasadānācca dṛśyate ṣaḍvidhaṃ phalam ṣaḍvidhaṃ+phalam
i ā → y ā	vowel coalescence	1	0.34	kāśyādisarvaliṅgebhyo rasaliṅgārcanaṃ śivamiti kāśi+ādi→kāśyādisarvaliṅgebhyo
t l → l l	consonant / other	1	0.34	prāpyate yena talliṅgaṃ bhogārogyāmṛtāmaram iti tat+liṅgam→talliṅgaṃ
au e → āv e	vowel coalescence	1	0.34	pramādādrasanindāyāḥ śrutāv enaṃ smaret sudhīḥ śrutāv+enaṃ
s s → ḥ s	consonant / other	1	0.34	paramānandaikarasaṃ paramaṃ jyotiḥsvabhāvamavikalpam jyotis+svabhāvam→jyotiḥsvabhāvamavikalpam
n ā → nn ā	consonant / other	1	0.34	tasminnādhāya manaḥ sphuradakhilaṃ cinmayaṃ jagat paśyan tasmin+ādhāya→tasminnādhāya
c → mihaiva c	consonant / other	1	0.34	utsannakarmabandho brahmatvamihaiva cāpnotīti eva→brahmatvamihaiva +ca
m h → ṃ h	anusvāra / nasal	1	0.34	raso vai saḥ rasaṃ hyevāyaṃ labdhvānandībhavatīti rasaṃ+hi
i e → y e	vowel coalescence	1	0.34	raso vai saḥ rasaṃ hyevāyaṃ labdhvānandībhavatīti hi+eva→hyevāyaṃ
r s → ḥ s	consonant / other	1	0.34	yaḥ syāt prāvaraṇāvimocanadhiyāṃ sādhyaḥ prakṛtyā punaḥ sampanno sahate na dīvyati paraṃ vaiśvānare jāgrati punaḥ+sahate
