anchor_key_slp1	dcs_lemma_id	dcs_lemma_iast	tier	evidence_count
an	213438	āṅ	relaxed	42
anASrita	167474	anāśritā	relaxed	1
anAsTA	219957	anastha	relaxed	4
anAzwra	212730	anastra	relaxed	2
anIhita	204814	anihita	relaxed	4
anIka	224422	aṇika	relaxed	2
anUka	6752	aṇuka	relaxed	1
anUka	6753	aṇuka	relaxed	8
anUka	10664	anuka	relaxed	20
anUka	58474	ānūka	relaxed	1
anUna	11533	anūnā	relaxed	2
anUpa	58475	ānūpa	relaxed	84
anUpa	58476	ānūpa	relaxed	6
anUpa	58477	ānūpa	relaxed	3
anUpa	157844	anupā	relaxed	48
anUpa	200199	anūpā	relaxed	1
anUpa	205240	anupa	relaxed	8
anUtTa	158221	anūtthā	relaxed	31
anUtTa	200003	anuttha	relaxed	2
anUtTita	10851	anutthita	relaxed	4
anaBijYa	200694	anabhijñā	relaxed	1
anaGa	223604	anaghā	relaxed	1
anala	58373	ānala	relaxed	1
anala	173257	analā	relaxed	7
ananta	9856	anantā	relaxed	61
anantara	9894	anantarā	relaxed	2
anapakarman	9985	anapākarman	relaxed	4
anaquhI	174714	ānaḍuhī	relaxed	1
anavadya	10104	anavadyā	relaxed	2
anavasitA	10139	anavasita	relaxed	4
anaya	58396	ānaya	relaxed	4
anaya	58399	ānāya	relaxed	4
anfta	58487	ānṛta	relaxed	1
anicCA	10452	aniccha	relaxed	5
animitta	220718	ānimitta	relaxed	1
anta	58497	ānta	relaxed	5
anti	11951	antī	relaxed	1
antika	11950	antikā	relaxed	1
antika	208231	āntika	relaxed	4
antya	58498	āntya	relaxed	1
anuSAs	6750	aṇuśas	relaxed	15
anudaka	11525	anūdaka	relaxed	3
anugrAhaka	208323	anugrahaka	relaxed	1
anugraha	213089	anugrahā	relaxed	5
anuhA	6756	aṇuha	relaxed	15
anuhA	11496	anuha	relaxed	1
anuhA	11558	anūha	relaxed	2
anujYana	10823	anujñāna	relaxed	8
anukUla	10690	anukūlā	relaxed	1
anukaraRa	201359	anukāraṇa	relaxed	1
anukarzay	157693	anukarśay	relaxed	2
anukta	11514	anūkta	relaxed	1
anukta	11515	anūkta	relaxed	4
anumata	58439	ānumata	relaxed	11
anupalamBa	171539	anupālambha	relaxed	1
anupama	10994	anupamā	relaxed	1
anuru	11545	anūru	relaxed	2
anuru	11546	anūru	relaxed	3
anuruD	219598	anūrudh	relaxed	1
anusac	158142	anuṣac	relaxed	12
anusaraRa	175860	anusāraṇā	relaxed	6
anusiv	167889	anusīv	relaxed	11
anusyand	158151	anuṣyand	relaxed	1
anuvA	224065	anuva	relaxed	1
anuvaSa	11304	anuvāsa	relaxed	1
anuvaSa	200198	anuvaśā	relaxed	1
anuvac	222268	anuvāc	relaxed	5
anuvisTA	158082	anuviṣṭhā	relaxed	1
anuyAja	222932	anūyāja	relaxed	60
anvas	158328	anvās	relaxed	47
anvas	222742	anvaś	relaxed	2
anya	20554	anyā	relaxed	2
apASraya	21178	apaśraya	relaxed	3
apASri	158469	apaśri	relaxed	12
apUta	212294	apuṭa	relaxed	1
apaci	20764	apacī	relaxed	38
apaci	21278	apācī	relaxed	2
apacita	172644	apācita	relaxed	1
apada	21290	apāda	relaxed	5
apada	58628	āpāda	relaxed	3
apada	158503	apādā	relaxed	45
apada	224754	apadā	relaxed	1
apagA	20729	apaga	relaxed	5
apagA	58589	āpagā	relaxed	73
apahAra	21237	apahara	relaxed	16
apahan	158513	apāhan	relaxed	3
apaharaRa	21244	apahāraṇa	relaxed	2
apakAra	215774	apakara	relaxed	1
apakram	208333	apākram	relaxed	5
apamArga	21315	apāmārga	relaxed	204
apamArga	220292	āpāmārga	relaxed	1
apanI	170788	apāṇi	relaxed	9
apanI	199079	apānī	relaxed	1
apanud	158506	apānud	relaxed	5
aparAnta	211128	āparānta	relaxed	1
aparRA	21085	aparṇa	relaxed	3
aparavaktra	20962	aparavaktrā	relaxed	7
apasada	177110	apasāda	relaxed	1
apatikA	58599	āpatika	relaxed	1
apatikA	58606	āpātika	relaxed	1
apatya	58610	āpatya	relaxed	1
apavA	58642	āpava	relaxed	16
apekzA	200897	apekṣa	relaxed	84
aprAjYa	21593	aprajña	relaxed	5
apraja	21584	aprajā	relaxed	1
apsarA	200457	apsara	relaxed	5
aptya	58716	āptya	relaxed	27
apyaya	58731	āpyāya	relaxed	9
arD	159901	ārdh	relaxed	4
arDika	59598	ārdhika	relaxed	6
arDika	59599	ārdhika	relaxed	3
arGya	59513	ārghya	relaxed	5
arRa	53106	arṇā	relaxed	1
araRa	59320	āraṇa	relaxed	3
araRa	220332	araṇā	relaxed	2
araRyAnI	32561	araṇyāni	relaxed	5
arizwa	32723	ariṣṭā	relaxed	31
arizwa	202772	āriṣṭa	relaxed	1
arjana	225146	ārjana	relaxed	1
arka	59495	ārka	relaxed	12
aroga	32857	arogā	relaxed	1
aroga	59431	āroga	relaxed	1
aruRa	32765	aruṇā	relaxed	20
aruRa	59432	āruṇa	relaxed	8
aruja	59428	āruja	relaxed	8
arupaRa	32837	arūpaṇa	relaxed	1
arus	32812	aruṣ	relaxed	1
aruza	221055	aruśa	relaxed	1
asADaka	62853	āṣāḍhaka	relaxed	4
asAmAnya	60945	asāmanya	relaxed	2
asAra	62620	āśara	relaxed	1
asAra	62636	āśāra	relaxed	1
asAra	62992	āsāra	relaxed	56
asAra	207027	asara	relaxed	1
asama	59907	aśama	relaxed	3
asfj	160008	āsṛj	relaxed	5
asmAd	213383	asmad	relaxed	8
asma	62725	āśma	relaxed	1
asma	218887	aśma	relaxed	1
asra	173057	āsra	relaxed	2
astrI	62863	āṣṭrī	relaxed	4
astra	60574	aṣṭrā	relaxed	11
astra	62862	āṣṭrā	relaxed	1
asurya	61125	asūrya	relaxed	3
asurya	218818	āsurya	relaxed	3
atIva	157438	ativā	relaxed	1
atasi	6831	atasī	relaxed	82
atiBAra	170631	atibhara	relaxed	1
atiSayana	7293	atiśāyana	relaxed	2
atiSayana	216033	atiśāyana	relaxed	1
atibala	6950	atibalā	relaxed	42
atibala	173262	atibāla	relaxed	4
aticAra	7155	aticarā	relaxed	2
atikrama	225793	atikrāma	relaxed	1
atirUpa	215220	atirūpā	relaxed	1
atireka	7254	atīreka	relaxed	1
atisAra	7312	atisara	relaxed	3
atisAra	7314	atīsāra	relaxed	204
atita	7330	atīta	relaxed	16
atita	7332	atīta	relaxed	4
ativfzti	7030	ativṛṣṭi	relaxed	3
atizWA	57730	ātiṣṭha	relaxed	6
atyas	157573	atyaś	relaxed	12
atyaya	7430	atyāya	relaxed	5
atyaya	157584	atyāyā	relaxed	1
atyaya	224439	ātyaya	relaxed	2
av	213593	āv	relaxed	1
avaDA	54196	avadha	relaxed	1
avaDA	54197	avadha	relaxed	17
avaDIraRa	54217	avadhīraṇā	relaxed	1
avaDya	159538	avadhyā	relaxed	8
avaci	159677	avāci	relaxed	1
avaci	175038	avācī	relaxed	8
avadAraRa	54175	avadaraṇa	relaxed	13
avagAQa	54005	avagadha	relaxed	1
avagam	159676	avāgam	relaxed	1
avagraha	54044	avagrāha	relaxed	2
avakzip	212878	avākṣip	relaxed	2
avamAna	211883	avāmana	relaxed	2
avama	159587	avamā	relaxed	3
avamarSa	217606	avamarṣa	relaxed	1
avanDya	211365	avandhyā	relaxed	1
avana	223303	avāna	relaxed	4
avanipati	54281	avanīpati	relaxed	20
avanti	54317	avantī	relaxed	11
avanti	62385	āvantī	relaxed	2
avapti	54808	avāpti	relaxed	98
avara	54437	avarā	relaxed	1
avara	54813	avāra	relaxed	11
avaraja	54441	avarajā	relaxed	7
avaratas	54814	avāratas	relaxed	1
avasAna	223729	avāsana	relaxed	1
avasTA	54712	avastha	relaxed	1
avasic	159686	avāsic	relaxed	1
avastamB	159644	avaṣṭambh	relaxed	69
avastu	54830	avāstu	relaxed	1
avatAra	54140	avatara	relaxed	2
avatAray	176724	avataray	relaxed	1
avataraRa	54150	avatāraṇa	relaxed	26
avataraRa	176564	avatāraṇa	relaxed	2
avavad	225899	avāvad	relaxed	1
avayA	54811	avāya	relaxed	3
avayA	62403	āvaya	relaxed	1
avayA	62404	āvaya	relaxed	2
avayaj	217132	avayāj	relaxed	1
avayaj	220013	avayāj	relaxed	7
ave	159962	āve	relaxed	57
avekz	202200	āvekṣ	relaxed	1
avekzA	221473	avekṣa	relaxed	4
avfzwi	62539	āvṛṣṭi	relaxed	1
avijYAta	54942	avijñatā	relaxed	1
avinIta	55013	avinītā	relaxed	1
aviza	55181	aviṣā	relaxed	1
avyAhftA	206574	avyāhṛta	relaxed	5
avyaBIcAra	59777	avyabhicāra	relaxed	9
awana	6785	atana	relaxed	1
awana	57687	ātāna	relaxed	32
ayAsya	217492	āyāsya	relaxed	9
ayajyu	59134	āyajyu	relaxed	1
azwAdaSa	203629	aṣṭadaśa	relaxed	1
azwAtriṁSat	60450	aṣṭatriṃśat	relaxed	6
azwAviṁSati	165706	aṣṭaviṃśati	relaxed	8
azwaka	60554	aṣṭakā	relaxed	121
azwaka	61212	astaka	relaxed	3
azwaka	61213	astaka	relaxed	2
azwanavati	60521	aṣṭānavati	relaxed	12
aṁsa	61713	āṃśa	relaxed	1
bADa	147845	bāḍha	relaxed	59
bADa	169477	bādhā	relaxed	55
bADa	215280	badha	relaxed	1
bADa	224534	badha	relaxed	1
bADana	147866	bādhanā	relaxed	4
bARa	147847	bāṇā	relaxed	2
bAhuka	147796	bahuka	relaxed	1
bAhuka	147797	bahuka	relaxed	1
bAhya	148894	bāhyā	relaxed	4
bAlatA	171390	balatā	relaxed	3
bIBatsa	148983	bībhatsā	relaxed	3
baDira	209338	badhirā	relaxed	1
badara	147856	bādara	relaxed	19
badara	147857	bādara	relaxed	3
badara	154201	badarā	relaxed	3
bahala	154408	bahalā	relaxed	1
baka	201110	bāka	relaxed	1
balAbala	208658	balābalā	relaxed	1
balAhaka	147974	bālāhaka	relaxed	1
balakza	153805	balākṣa	relaxed	1
balivarda	172901	balīvarda	relaxed	42
banDava	147869	bāndhava	relaxed	703
bandI	153517	bandi	relaxed	4
barbara	154276	barbarā	relaxed	1
barhizada	147543	bārhiṣada	relaxed	1
basta	148021	bāsta	relaxed	4
bfsi	148549	bṛsī	relaxed	35
binduka	209258	bindukā	relaxed	1
bindukita	174952	bindukīṭa	relaxed	2
biqAla	148136	bidala	relaxed	1
boDa	213169	bodhā	relaxed	1
brAhmI	149487	brahmī	relaxed	3
brahmARI	149578	brāhmaṇī	relaxed	234
brahmodya	149724	brahmodyā	relaxed	2
bukkA	148988	bukka	relaxed	1
cAkrika	161778	cakrikā	relaxed	31
cAkrika	161781	cakrika	relaxed	1
cAkzuza	160969	cakṣuṣa	relaxed	4
cAndramasa	163902	candramāsa	relaxed	1
cAwa	204185	caṭa	relaxed	1
cAwu	161829	caṭu	relaxed	3
cAwu	161889	catu	relaxed	2
cEtra	166545	caitrā	relaxed	6
cUcuka	168575	cucuka	relaxed	1
cUlaka	205815	culaka	relaxed	4
cUlika	52142	cūlikā	relaxed	54
cUqA	52074	cūḍa	relaxed	11
caRa	203785	caṇā	relaxed	1
caRqAla	50863	cāṇḍāla	relaxed	56
caRqI	216647	cāndī	relaxed	2
caYcala	161814	cañcalā	relaxed	2
cakAs	218796	cākaś	relaxed	12
cakra	167184	cakrā	relaxed	2
cakzuzya	161794	cakṣuṣyā	relaxed	7
calana	51204	cālana	relaxed	20
calay	159483	cālay	relaxed	152
campA	164434	campa	relaxed	10
canas	215480	cānaś	relaxed	1
candana	50951	cāndana	relaxed	3
candana	164354	candanā	relaxed	4
candrodaya	164405	candrodayā	relaxed	1
capewa	164418	capeṭā	relaxed	1
carAcara	204775	carācarā	relaxed	1
carcA	50609	carca	relaxed	2
carzaRi	50734	carṣaṇī	relaxed	1
caturTa	50886	cāturtha	relaxed	1
catura	50880	cātura	relaxed	2
caturviṁSa	209569	caturviṃśā	relaxed	2
cavya	50794	cavyā	relaxed	2
caw	156247	cat	relaxed	11
cawula	161833	caṭulā	relaxed	1
cazaka	171401	cāṣaka	relaxed	1
cetya	218955	cetyā	relaxed	1
cewI	215373	ceti	relaxed	1
cewaka	51669	cetaka	relaxed	1
cikkaRa	51282	cikkaṇā	relaxed	3
cipiwa	51739	cipiṭā	relaxed	2
cirBiwA	51862	cirbhiṭa	relaxed	7
citrANgada	51614	citrāṅgadā	relaxed	24
citra	51429	citrā	relaxed	94
citta	173985	ciṭṭa	relaxed	1
coda	52300	coḍa	relaxed	1
codana	51991	codanā	relaxed	12
coza	209281	coṣā	relaxed	1
cukra	51962	cukrā	relaxed	2
cullI	52061	culli	relaxed	4
culuka	52050	culukā	relaxed	1
culuka	206113	culūka	relaxed	1
dASaraTa	146466	daśaratha	relaxed	284
dAda	213845	dada	relaxed	1
dAha	203564	ḍaha	relaxed	1
dAha	208249	daha	relaxed	1
dAha	215053	daha	relaxed	4
dAhuka	95721	ḍāhuka	relaxed	1
dAhuka	207216	ḍahuka	relaxed	1
dAkziRAtya	200726	dakṣiṇātya	relaxed	1
dAli	146699	dālī	relaxed	8
dAlika	146343	dālikā	relaxed	1
dArdurikA	223945	dārdurika	relaxed	1
dArvAGAwa	174901	dārvāghāta	relaxed	1
dAsI	146708	dāśī	relaxed	2
dAyAda	146586	dāyādā	relaxed	1
dEtya	89846	daityā	relaxed	5
dIDi	213116	dīdhī	relaxed	3
dIdi	217507	dīdī	relaxed	199
dIkzaRIya	84633	dīkṣaṇīyā	relaxed	27
dIpta	84736	dīptā	relaxed	14
dIrGa	84791	dīrghā	relaxed	3
dIrGikA	204897	dīrghika	relaxed	2
dOhitri	90245	dauhitrī	relaxed	6
dUrAloka	85401	durāloka	relaxed	2
dUza	216328	duṣa	relaxed	1
dUzya	86266	dūṣyā	relaxed	1
daBa	146249	dābha	relaxed	3
daRqa	100724	daṇḍā	relaxed	1
daSArRa	175721	daśārṇā	relaxed	6
daSArRa	211126	dāśārṇa	relaxed	11
daSArha	147029	dāśārha	relaxed	2
daSArha	147030	dāśārha	relaxed	146
daSAsya	146041	daśasyā	relaxed	3
daSaka	146709	dāśaka	relaxed	1
daSaka	147044	dāsaka	relaxed	7
dadAti	226068	dadati	relaxed	1
dagDa	100704	dagdhā	relaxed	3
dakza	100575	dakṣā	relaxed	3
dakziRAvarta	210899	dakṣiṇāvartā	relaxed	2
dal	174566	dāl	relaxed	1
damBa	95697	ḍambha	relaxed	2
damUnas	101186	damunas	relaxed	2
damana	146643	dāmana	relaxed	2
dan	213460	dāṇ	relaxed	2
dan	215281	dān	relaxed	1
dan	215830	ḍaṇ	relaxed	1
dantaka	146246	dāntaka	relaxed	1
darSana	146420	darśanā	relaxed	1
darada	146664	dārada	relaxed	1
darada	146665	dārada	relaxed	1
dat	215867	ḍaṭ	relaxed	1
dazwa	146055	dasta	relaxed	1
daṁSa	223228	dāṃsa	relaxed	2
deSanA	218373	deśana	relaxed	2
devI	215493	devi	relaxed	2
deva	86560	devā	relaxed	1
devatA	170057	devata	relaxed	16
df	214996	dṝ	relaxed	2
diDakzU	146810	didhakṣu	relaxed	23
diSya	84581	diśyā	relaxed	9
diti	84596	dīti	relaxed	14
div	147011	dīv	relaxed	3
div	157374	dīv	relaxed	110
divAnDa	147098	divāndhā	relaxed	1
divya	147118	divyā	relaxed	12
dos	213816	doṣ	relaxed	1
drA	222140	dra	relaxed	1
drOpadi	90749	draupadī	relaxed	416
drava	90562	drāva	relaxed	271
dravi	173501	drāvī	relaxed	3
droRa	90697	droṇā	relaxed	4
drumamaya	90643	drumāmaya	relaxed	1
duDi	219532	dūḍhī	relaxed	10
ducCunA	223783	ducchuna	relaxed	1
dugDa	205746	dugdhā	relaxed	1
dunduBa	85235	duṇḍubha	relaxed	1
dunduBa	95746	ḍuṇḍubha	relaxed	29
durgA	85809	durga	relaxed	112
durgA	85810	durga	relaxed	2
durgA	85811	durga	relaxed	357
dustara	85924	duṣṭara	relaxed	38
dustara	86004	dustāra	relaxed	2
dvAravatI	90955	dvārāvatī	relaxed	1
dvIpya	91447	dvīpyā	relaxed	1
dvari	90908	dvārī	relaxed	2
dvayu	222837	dvāyu	relaxed	2
dviSas	91219	dviṣaṣ	relaxed	2
dvipa	91419	dvīpa	relaxed	530
dvipa	91420	dvīpa	relaxed	5
dvipada	91078	dvipadā	relaxed	44
dvipada	174612	dvipāda	relaxed	2
dvisahasra	91223	dviṣāhasra	relaxed	1
dyUta	215308	dyuta	relaxed	1
dyota	90341	dyotā	relaxed	1
ekAdeSa	39205	ekadeśa	relaxed	18
ekAkzara	217117	ekākṣarā	relaxed	3
ekatA	39591	ekata	relaxed	31
eza	214944	eṣā	relaxed	1
fBukzA	38998	ṛbhukṣa	relaxed	3
fSya	39004	ṛṣya	relaxed	16
fjizin	38883	ṛjīṣin	relaxed	37
fkAra	170531	ṝkāra	relaxed	2
ftviya	38779	ṛtviyā	relaxed	1
fzaBa	198593	ṛṣabhā	relaxed	3
fzivat	39085	ṛṣīvat	relaxed	1
gAha	175627	gaha	relaxed	2
gAlana	130190	galana	relaxed	4
gAli	121982	gālī	relaxed	1
gAnDArI	129234	gandhāri	relaxed	3
gAnDArI	130074	gandhārī	relaxed	2
gAnDArI	130300	gāndhāri	relaxed	33
gOra	125522	gaurā	relaxed	1
gUQa	213385	gudha	relaxed	1
gaBasti	130077	gabhastī	relaxed	3
gaR	213344	gāṅ	relaxed	2
gaRa	129916	gāna	relaxed	91
gaReSa	130282	gāṇeśa	relaxed	1
gaRqa	129366	gaṇḍā	relaxed	7
gahvara	130226	gahvarā	relaxed	2
gala	129760	gāla	relaxed	4
gala	130188	galā	relaxed	1
galdA	130193	galda	relaxed	1
gam	169807	gāṃ	relaxed	1
gamBIra	130085	gambhīrā	relaxed	5
gama	225912	gāma	relaxed	1
ganDADya	130053	gandhāḍhya	relaxed	2
ganDADya	130054	gandhāḍhyā	relaxed	10
ganDADya	130055	gandhāḍhya	relaxed	3
ganDa	130009	gandhā	relaxed	6
garBa	121960	gārbha	relaxed	2
gara	121925	gāra	relaxed	4
gara	172156	gārā	relaxed	43
gardaBI	121952	gārdabhi	relaxed	1
gardaBa	121950	gārdabha	relaxed	9
garhA	121966	gārha	relaxed	1
garta	130146	gartā	relaxed	44
gati	129449	gatī	relaxed	3
gati	215265	gāti	relaxed	2
gavI	121991	gāvī	relaxed	12
gavI	216297	gavi	relaxed	1
girISa	123980	giriśa	relaxed	96
girISa	123981	giriśā	relaxed	1
gola	125489	golā	relaxed	9
gopA	125469	gopa	relaxed	428
gopay	160801	gopāy	relaxed	264
gotra	125335	gotrā	relaxed	6
grABa	125150	grabha	relaxed	1
grAhin	209172	grahin	relaxed	2
grAmIRa	168528	grāmīṇā	relaxed	2
grAmaRI	156955	grāmaṇi	relaxed	28
grAmya	156982	grāmyā	relaxed	4
grIva	156987	grīvā	relaxed	497
grahaRa	169944	grāhaṇa	relaxed	3
granTika	176128	granthikā	relaxed	3
granTila	125572	granthilā	relaxed	5
guNgu	122148	guṅgū	relaxed	2
guRa	124504	guṇā	relaxed	1
gundrA	124553	gundra	relaxed	1
gupta	124558	guptā	relaxed	5
hAhA	109732	hahā	relaxed	1
hAhA	109733	hahā	relaxed	9
hAna	121908	hana	relaxed	5
hAna	121909	hana	relaxed	7
hArAyaRa	108660	harayāṇa	relaxed	1
hAraka	108651	haraka	relaxed	1
hAridraka	109034	haridraka	relaxed	4
hArin	109048	harin	relaxed	2
hArin	217935	harin	relaxed	3
hArya	211946	haryā	relaxed	2
hAvizkfta	109363	haviṣkṛta	relaxed	3
hEma	110984	haimā	relaxed	1
hIna	109880	hina	relaxed	3
hIra	110181	hira	relaxed	1
hIra	110182	hirā	relaxed	7
hIra	110376	hīrā	relaxed	4
hUti	110421	huti	relaxed	6
hUṁkfti	216198	huṃkṛti	relaxed	4
haWa	120779	hatha	relaxed	6
haWa	206392	haṭhā	relaxed	1
halAhala	109281	halahalā	relaxed	17
halAhala	109286	hālahala	relaxed	2
halAhala	109288	hālāhala	relaxed	3
halAhala	109289	hālāhala	relaxed	52
halAhala	109290	hālāhalā	relaxed	1
halin	208765	hālin	relaxed	1
hariRa	109075	hāriṇa	relaxed	13
hariRa	109076	hāriṇa	relaxed	1
hariRaka	109077	hāriṇaka	relaxed	1
harika	109070	hārika	relaxed	1
haryata	109140	haryāta	relaxed	1
harza	215801	harṣā	relaxed	1
has	219594	hās	relaxed	3
hasta	212885	hastā	relaxed	9
hatyA	121907	hatya	relaxed	44
havin	109416	hāvin	relaxed	1
havizya	109379	haviṣyā	relaxed	1
hayin	109759	hāyin	relaxed	1
hezA	111048	heṣa	relaxed	1
hfdIka	110694	hṛdika	relaxed	15
hfdaya	110585	hṛdayā	relaxed	2
hfdya	110698	hṛdyā	relaxed	2
himAlaya	110147	himālayā	relaxed	1
himya	221315	himyā	relaxed	1
hiqimba	109969	hiḍimbā	relaxed	40
hiraRya	110193	hiraṇyā	relaxed	4
hiraRyaya	110342	hiraṇyayā	relaxed	1
hitAhita	110024	hitāhitā	relaxed	1
hita	109985	hitā	relaxed	5
hlAda	207768	hlādā	relaxed	1
hotriya	111110	hotrīya	relaxed	8
hotriya	111111	hotrīya	relaxed	7
hrada	57302	hrāda	relaxed	20
hrada	210785	hrādā	relaxed	1
hrasva	57258	hrasvā	relaxed	4
hvAra	215269	hvara	relaxed	2
ikAra	63977	īkāra	relaxed	9
imAn	213858	iman	relaxed	1
indIvara	63406	indīvarā	relaxed	4
indrAyuDa	63638	indrāyudhā	relaxed	3
indra	63464	indrā	relaxed	5
irin	64032	īrin	relaxed	1
irya	64025	īrya	relaxed	1
irya	64027	īryā	relaxed	2
isi	63912	iṣi	relaxed	4
iskfti	63921	iṣkṛti	relaxed	2
itvara	63214	itvarā	relaxed	1
izIkA	63814	iṣikā	relaxed	1
izIkA	63818	iṣīka	relaxed	2
izIkA	64165	īṣikā	relaxed	3
izIkA	64167	īṣīkā	relaxed	2
izwa	63879	iṣṭā	relaxed	2
izwakA	203567	iṣṭaka	relaxed	2
jANgala	87297	jaṅgala	relaxed	2
jAgara	88477	jāgarā	relaxed	9
jAhnavI	88455	jahnāvī	relaxed	2
jAlika	88891	jālikā	relaxed	4
jAmi	88775	jāmī	relaxed	12
jAnakI	88694	jānaki	relaxed	7
jAnapada	87469	janapada	relaxed	436
jAnu	87590	janu	relaxed	1
jAta	87334	jaṭa	relaxed	1
jAta	87335	jaṭā	relaxed	343
jAtya	88537	jāṭya	relaxed	1
jIrRa	89177	jīrṇā	relaxed	3
jIva	89213	jīvā	relaxed	15
jIvala	89381	jīvalā	relaxed	1
jIvala	89388	jīvālā	relaxed	1
jIvana	89350	jīvanā	relaxed	1
jIvya	89422	jīvyā	relaxed	3
jU	215506	ju	relaxed	3
jYAna	89645	jñānā	relaxed	9
jaNGA	87303	jaṅgha	relaxed	1
jalADAra	88115	jaladhara	relaxed	61
jalADAra	88116	jaladhāra	relaxed	7
jalADAra	202524	jāladharā	relaxed	1
jalASaya	88247	jalaśaya	relaxed	2
jalASaya	88339	jalāśayā	relaxed	1
jalAza	88909	jālāṣa	relaxed	6
jalOka	88368	jalaukā	relaxed	47
jaleSvara	172392	jāleśvara	relaxed	7
jalodBava	88361	jalodbhavā	relaxed	4
jamBa	87717	jambhā	relaxed	3
jambAla	167268	jāmbala	relaxed	1
jambuka	87770	jambukā	relaxed	1
jambuka	87773	jambūka	relaxed	9
jambuka	88793	jāmbuka	relaxed	2
janArdana	88719	jānārdana	relaxed	1
janaka	88722	jānaka	relaxed	2
janitA	221875	janita	relaxed	2
janitra	224886	jānitra	relaxed	1
japin	88742	jāpin	relaxed	20
japya	88744	jāpya	relaxed	44
java	88432	javā	relaxed	6
jayin	88821	jāyin	relaxed	3
jina	95210	jīna	relaxed	4
jivri	223677	jīvrī	relaxed	1
juwikA	89483	jūṭikā	relaxed	3
juz	214971	jus	relaxed	2
jvalana	95440	jvalanā	relaxed	1
jvalana	171798	jvālana	relaxed	2
jvara	219337	jvāra	relaxed	1
jyA	213861	jya	relaxed	3
jyezWatarA	95230	jyeṣṭhatara	relaxed	3
kANkzA	200319	kāṅkṣa	relaxed	2
kARqIra	13516	kāṇḍīrā	relaxed	1
kARqin	1653	kandin	relaxed	1
kARqin	205170	kandin	relaxed	1
kASi	170481	kāsī	relaxed	1
kASi	213671	kaśi	relaxed	1
kAka	13107	kākā	relaxed	1
kAlAntara	209614	kalāntarā	relaxed	1
kAlakA	22703	kālaka	relaxed	7
kAlakA	22704	kālaka	relaxed	6
kAlakA	22907	kālaka	relaxed	1
kAlinda	12660	kalinda	relaxed	4
kAlinda	12661	kalindā	relaxed	3
kAma	2143	kamā	relaxed	2
kAma	13753	kāmā	relaxed	6
kAma	215525	kama	relaxed	2
kAmika	14002	kāmikā	relaxed	7
kAmitA	14005	kāmita	relaxed	5
kAnti	13642	kāntī	relaxed	1
kApAlika	1775	kapālikā	relaxed	24
kApAlika	205217	kāpālikā	relaxed	5
kArSya	22579	kārṣya	relaxed	2
kArmaRa	224504	karmaṇa	relaxed	1
kArmika	12399	karmika	relaxed	7
kArpAsa	12200	karpāsa	relaxed	30
kArpAsikA	14295	kārpāsika	relaxed	10
kArya	14321	kāryā	relaxed	2
kArzRI	22574	kārṣṇi	relaxed	45
kAsAra	23222	kāsara	relaxed	5
kAsin	23057	kāśin	relaxed	59
kAsin	23058	kāśin	relaxed	2
kAsin	214719	kāṣin	relaxed	1
kAya	2215	kayā	relaxed	3
kAya	219304	kaya	relaxed	4
kAyika	14094	kāyikā	relaxed	3
kIkasa	23555	kīkasā	relaxed	15
kIra	23441	kira	relaxed	1
kIri	23453	kiri	relaxed	7
kIrtana	23613	kīrtanā	relaxed	1
kOSala	134055	kausala	relaxed	85
kOSika	134034	kauśikā	relaxed	1
kUcI	218503	kucī	relaxed	2
kUdI	24212	kuḍī	relaxed	1
kUja	23932	kuja	relaxed	32
kUja	217571	kūjā	relaxed	2
kUpa	24446	kupa	relaxed	3
kUpa	168619	kūpā	relaxed	1
kUwa	24080	kuṭa	relaxed	7
kUwa	24081	kuṭa	relaxed	3
kUwa	24342	kuta	relaxed	2
ka	214745	kā	relaxed	1
kaNka	531	kaṅkā	relaxed	1
kaNka	532	kaṅkā	relaxed	2
kaNkaRa	558	kaṅkaṇā	relaxed	2
kaRWa	1620	kanthā	relaxed	18
kaRikA	979	kaṇika	relaxed	2
kaRikA	985	kaṇīkā	relaxed	2
kaRwaka	13457	kāṇṭaka	relaxed	1
kaRwaka	13621	kāntaka	relaxed	12
kaRwaka	174216	kāntaka	relaxed	4
kaYcukin	13417	kāñcukin	relaxed	1
kakzya	525	kakṣyā	relaxed	123
kalApa	22933	kālāpa	relaxed	1
kalApaka	22934	kālāpaka	relaxed	2
kalIyaka	167070	kālīyaka	relaxed	32
kalaSI	12544	kalaśi	relaxed	1
kalaSI	165853	kalasī	relaxed	3
kalanA	12440	kalana	relaxed	1
kalanA	12441	kalana	relaxed	2
kalanA	12443	kalana	relaxed	14
kalanA	170773	kālana	relaxed	5
kalata	22793	kālatā	relaxed	4
kalikAtA	22909	kālikatā	relaxed	1
kalpaka	22965	kālpaka	relaxed	1
kalpay	223924	kalpāy	relaxed	1
kaluza	12673	kaluṣā	relaxed	1
kam	203936	kāṃ	relaxed	1
kamala	2076	kamalā	relaxed	35
kamala	13987	kāmalā	relaxed	108
kambala	14057	kāmbala	relaxed	1
kampa	176036	kampā	relaxed	4
kampana	2162	kampanā	relaxed	2
kanaka	1437	kanakā	relaxed	1
kanaka	13589	kānaka	relaxed	1
kandala	168496	kandāla	relaxed	1
kandara	1125	kaṇḍarā	relaxed	31
kandara	1660	kandarā	relaxed	1
kandara	200149	kāṇḍāra	relaxed	1
kandara	221943	kāṇḍarā	relaxed	1
